Distance_(pixels),Gray_Value
415,0.15202
416,0.17713
417,0.06067
418,0.02092
419,0.02092
420,0.00279
421,0.00279
422,0.00000
423,0.00000
424,0.00000
425,0.00000
426,0.00000
427,0.00000
428,0.00000
429,0.00000
430,0.00000
431,0.00000
432,0.01674
433,0.00000
434,0.00139
435,0.00139
436,0.01395
437,0.01395
438,0.02999
439,0.02999
440,0.08647
441,0.08647
442,0.20293
443,0.20293
444,0.34519
445,0.34519
446,0.50767
447,0.50767
448,0.62622
449,0.62622
450,0.71548
451,0.71548
452,0.75174
453,0.75174
454,0.76639
455,0.76639
456,0.75384
457,0.75384
458,0.69944
459,0.69944
460,0.59693
461,0.59693
462,0.47559
463,0.47559
464,0.33821
465,0.33821
466,0.21618
467,0.21618
468,0.11088
469,0.11088
470,0.03766
471,0.03766
472,0.01395
473,0.01395
474,0.00000
475,0.00000
476,0.00000
477,0.00000
478,0.00000
479,0.00000
480,0.00000
481,0.00000
482,0.00000
483,0.00000
484,0.00000
485,0.00000
486,0.00000
487,0.00000
488,0.00000
489,0.00000
490,0.00000
491,0.00000
492,0.00000
493,0.00000
494,0.00000
495,0.00000
496,0.00000
497,0.00000
498,0.00697
499,0.00697
500,0.01116
501,0.01116
502,0.01395
503,0.01395
504,0.01464
505,0.01464
506,0.01743
507,0.01743
508,0.01325
509,0.01325
510,0.01395
511,0.01395
512,0.00139
513,0.00139
514,0.00139
515,0.00139
516,0.00000
517,0.00000
518,0.00000
519,0.00000
520,0.00000
521,0.00000
522,0.00000
523,0.00000
524,0.00000
525,0.00000
526,0.00000
527,0.00000
528,0.00000
529,0.00000
530,0.00000
531,0.00000
532,0.00000
533,0.00000
534,0.00000
535,0.00000
536,0.00000
537,0.00000
538,0.00000
539,0.00000
540,0.00000
541,0.00000
542,0.00000
543,0.00000
544,0.00000
545,0.00000
546,0.00000
547,0.00000
548,0.00000
549,0.00000
550,0.00000
551,0.00000
552,0.00418
553,0.00418
554,0.01325
555,0.01325
556,0.03417
557,0.03417
558,0.08647
559,0.08647
560,0.14365
561,0.14365
562,0.21688
563,0.21688
564,0.26848
565,0.26848
566,0.30126
567,0.30126
568,0.29777
569,0.29777
570,0.26151
571,0.26151
572,0.21618
573,0.21618
574,0.15202
575,0.15202
576,0.09275
577,0.09275
578,0.02929
579,0.02929
580,0.00418
581,0.00418
582,0.00139
583,0.00139
584,0.00000
585,0.00000
586,0.00000
587,0.00000
588,0.00000
589,0.00000
590,0.00000
591,0.00000
592,0.00000
593,0.00000
594,0.00000
595,0.00000
596,0.00000
597,0.00000
598,0.00000
599,0.00000
600,0.00000
601,0.00000
602,0.00000
603,0.00000
604,0.00000
605,0.00000
606,0.00000
607,0.00000
608,0.00000
609,0.00000
610,0.00000
611,0.00000
612,0.00000
613,0.00000
614,0.00000
615,0.00000
616,0.00000
617,0.00000
618,0.00279
619,0.00279
620,0.03905
621,0.03905
622,0.08229
623,0.08229
624,0.15690
625,0.15690
626,0.22036
627,0.22036
628,0.28522
629,0.28522
630,0.34170
631,0.34170
632,0.36681
633,0.36681
634,0.33473
635,0.33473
636,0.35356
637,0.35356
