Distance_(pixels),Gray_Value
208,31.3827
209,46.0145
210,52.8468
211,60.0574
212,63.4975
213,66.5701
214,67.0661
215,66.1656
216,64.8489
217,61.6485
218,56.1983
219,47.1343
220,37.4873
221,25.1924
222,15.6485
223,6.2200
224,3.1271
225,1.3130
226,0.9390
227,0.6892
228,0.6173
229,1.8824
230,4.0980
231,11.6187
232,20.5635
233,32.7371
234,40.0639
235,47.3958
236,50.2643
237,52.3283
238,51.8308
239,49.1881
240,44.8882
241,38.1118
242,30.9666
243,21.7836
244,14.3602
245,6.7952
246,3.3725
247,1.3929
248,0.7524
249,1.1198
250,1.6863
251,3.5476
252,7.0458
253,16.2643
254,24.3304
255,36.7407
256,44.9927
257,54.2389
258,57.9237
259,61.8489
260,63.0988
261,63.9579
262,62.2411
263,57.7800
264,52.8867
265,44.0821
266,35.3304
267,25.8555
268,17.7756
269,8.8279
270,4.5410
271,1.9325
272,1.2796
273,1.4168
274,1.9005
275,4.0269
276,7.8017
277,16.0465
278,23.8802
279,35.6245
280,43.1786
281,50.7807
282,53.6296
283,55.7509
284,56.0218
285,54.6514
286,51.6725
287,45.4858
288,39.2440
289,30.8272
290,23.9833
291,15.9354
292,9.7858
293,4.4597
294,2.2375
295,1.0835
296,0.4539
297,0.5926
298,1.0407
299,2.3072
300,4.1155
301,7.8243
302,11.6311
303,17.1881
304,20.7545
305,23.8504
306,24.8410
307,24.4641
308,21.5236
309,17.3856
310,13.4771
311,7.9245
312,4.6180
313,2.0850
314,1.1394
315,0.7560
316,0.4263
317,0.7618
318,0.9296
319,2.4350
320,4.8475
321,10.8882
322,17.6282
323,28.4858
324,37.1024
325,48.8395
326,55.0276
327,61.6986
328,64.6492
329,67.4335
330,67.8693
331,66.0632
332,63.1373
333,57.9216
334,51.7284
335,42.1743
336,34.0428
337,23.2781
338,15.8039
339,9.2796
340,4.8787
341,1.9099
342,1.7023
343,3.1845
344,5.7255
345,12.8417
346,18.8446
347,28.5752
348,35.6492
349,46.7938
350,53.5265
351,59.6202
352,62.0596
353,64.3362
354,63.8373
355,61.9877
356,59.0726
357,54.2520
358,47.4030
359,38.3820
360,29.6500
361,20.7386
362,14.7044
363,8.3377
364,4.8983
365,2.2963
366,1.3014
367,1.3885
368,1.7495
369,3.6790
370,5.8286
371,11.9397
372,16.1518
373,22.8831
374,27.8751
375,33.7567
376,37.3014
377,39.6797
378,38.7865
379,35.8308
380,30.6652
381,25.0370
382,19.8627
383,15.2774
384,11.1649
385,7.0646
386,4.8722
387,2.5316
388,1.2789
389,0.7197
390,0.7226
391,0.3972
392,0.3442
393,0.1946
394,0.3646
395,0.9187
396,1.3958
397,1.9702
398,2.3922
399,2.7901
400,2.8039
401,2.9005
402,2.9332
403,3.5018
404,3.5025
405,3.4677
406,3.2062
407,2.3529
408,1.4895
409,0.8700
410,0.4444
411,0.2215
412,0.0966
413,0.1496
414,0.1634
415,0.0617
416,0.0595
417,0.0980
418,0.0777
419,0.0516
420,0.0407
